n; time(ms)
98657; 0.998000ms
98658; 0.000000ms
98659; 0.000000ms
98660; 0.997000ms
98661; 0.000000ms
98662; 0.000000ms
98663; 0.000000ms
98664; 0.997000ms
98665; 0.000000ms
98666; 0.000000ms
98667; 0.999000ms
98668; 0.000000ms
98669; 0.000000ms
98670; 0.993000ms
98671; 0.000000ms
98672; 0.000000ms
98673; 1.000000ms
98674; 0.000000ms
98675; 0.000000ms
98676; 1.006000ms
98677; 0.000000ms
98678; 0.000000ms
98679; 0.000000ms
98680; 0.995000ms
98681; 0.000000ms
98682; 0.000000ms
98683; 0.991000ms
98684; 0.000000ms
98685; 0.000000ms
98686; 0.997000ms
98687; 0.000000ms
98688; 0.000000ms
98689; 0.998000ms
98690; 0.000000ms
98691; 0.000000ms
98692; 0.997000ms
98693; 0.000000ms
98694; 0.000000ms
98695; 0.000000ms
98696; 1.000000ms
98697; 0.000000ms
98698; 0.000000ms
98699; 0.995000ms
98700; 0.000000ms
98701; 0.000000ms
98702; 0.997000ms
98703; 0.000000ms
98704; 0.000000ms
98705; 0.999000ms
98706; 0.000000ms
98707; 0.000000ms
98708; 0.968000ms
98709; 0.000000ms
98710; 0.000000ms
98711; 1.028000ms
98712; 0.000000ms
98713; 0.000000ms
98714; 0.994000ms
98715; 0.000000ms
98716; 0.000000ms
98717; 0.998000ms
98718; 0.000000ms
98719; 0.000000ms
98720; 0.997000ms
98721; 0.000000ms
98722; 0.000000ms
98723; 0.998000ms
98724; 0.000000ms
98725; 0.000000ms
98726; 0.000000ms
98727; 0.997000ms
98728; 0.000000ms
98729; 0.000000ms
98730; 0.997000ms
98731; 0.000000ms
98732; 0.000000ms
98733; 1.001000ms
98734; 0.000000ms
98735; 0.000000ms
98736; 0.996000ms
98737; 0.000000ms
98738; 0.000000ms
98739; 0.995000ms
98740; 0.000000ms
98741; 0.000000ms
98742; 0.000000ms
98743; 0.998000ms
98744; 0.000000ms
98745; 0.000000ms
98746; 0.998000ms
98747; 0.000000ms
98748; 0.000000ms
98749; 0.996000ms
98750; 0.000000ms
98751; 0.000000ms
98752; 0.998000ms
98753; 0.000000ms
98754; 0.000000ms
98755; 0.996000ms
98756; 0.000000ms
98757; 0.000000ms
98758; 0.000000ms
98759; 0.998000ms
98760; 0.000000ms
98761; 0.000000ms
98762; 0.998000ms
98763; 0.000000ms
98764; 0.000000ms
98765; 0.997000ms
98766; 0.000000ms
98767; 0.000000ms
98768; 0.997000ms
98769; 0.000000ms
98770; 0.000000ms
98771; 1.000000ms
98772; 0.000000ms
98773; 0.000000ms
98774; 0.000000ms
98775; 0.995000ms
98776; 0.000000ms
98777; 0.000000ms
98778; 0.997000ms
98779; 0.000000ms
98780; 0.000000ms
98781; 0.998000ms
98782; 0.000000ms
98783; 0.000000ms
98784; 0.997000ms
98785; 0.000000ms
98786; 0.000000ms
98787; 0.997000ms
98788; 0.000000ms
98789; 0.000000ms
98790; 0.000000ms
98791; 0.997000ms
98792; 0.000000ms
98793; 0.000000ms
98794; 0.999000ms
98795; 0.000000ms
98796; 0.000000ms
98797; 0.993000ms
98798; 0.000000ms
98799; 0.000000ms
98800; 1.002000ms
98801; 0.000000ms
98802; 0.000000ms
98803; 0.996000ms
98804; 0.000000ms
98805; 0.000000ms
98806; 0.000000ms
98807; 0.997000ms
98808; 0.000000ms
98809; 0.000000ms
98810; 0.997000ms
98811; 0.000000ms
98812; 0.000000ms
98813; 1.000000ms
98814; 0.000000ms
98815; 0.000000ms
98816; 0.995000ms
98817; 0.000000ms
98818; 0.000000ms
98819; 0.997000ms
98820; 0.000000ms
98821; 0.000000ms
98822; 0.000000ms
98823; 1.003000ms
98824; 0.000000ms
98825; 0.000000ms
98826; 0.992000ms
98827; 0.000000ms
98828; 0.000000ms
98829; 0.997000ms
98830; 0.000000ms
98831; 0.000000ms
98832; 0.997000ms
98833; 0.000000ms
98834; 0.000000ms
98835; 0.998000ms
98836; 0.000000ms
98837; 0.000000ms
98838; 1.000000ms
98839; 0.000000ms
98840; 0.000000ms
98841; 0.995000ms
98842; 0.000000ms
98843; 0.000000ms
98844; 0.997000ms
98845; 0.000000ms
98846; 0.000000ms
98847; 0.000000ms
98848; 0.997000ms
98849; 0.000000ms
98850; 0.000000ms
98851; 1.001000ms
98852; 0.000000ms
98853; 0.000000ms
98854; 0.994000ms
98855; 0.000000ms
98856; 0.000000ms
98857; 0.997000ms
98858; 0.000000ms
98859; 0.000000ms
98860; 0.000000ms
98861; 0.998000ms
98862; 0.000000ms
98863; 0.000000ms
98864; 0.998000ms
98865; 0.000000ms
98866; 0.000000ms
98867; 0.995000ms
98868; 0.000000ms
98869; 0.000000ms
98870; 1.003000ms
98871; 0.000000ms
98872; 0.000000ms
98873; 0.998000ms
98874; 0.000000ms
98875; 0.000000ms
98876; 0.000000ms
98877; 0.993000ms
98878; 0.000000ms
98879; 0.000000ms
98880; 0.997000ms
98881; 0.000000ms
98882; 0.000000ms
98883; 1.000000ms
98884; 0.000000ms
98885; 0.000000ms
98886; 0.995000ms
98887; 0.000000ms
98888; 0.000000ms
98889; 0.000000ms
98890; 0.997000ms
98891; 0.000000ms
98892; 0.000000ms
98893; 0.997000ms
98894; 0.000000ms
98895; 0.000000ms
98896; 0.997000ms
98897; 0.000000ms
98898; 0.000000ms
98899; 1.000000ms
98900; 0.000000ms
98901; 0.000000ms
98902; 0.000000ms
98903; 0.995000ms
98904; 0.000000ms
98905; 0.000000ms
98906; 1.004000ms
98907; 0.000000ms
98908; 0.000000ms
98909; 0.991000ms
98910; 0.000000ms
98911; 0.000000ms
98912; 0.997000ms
98913; 0.000000ms
98914; 0.000000ms
98915; 1.000000ms
98916; 0.000000ms
98917; 0.000000ms
98918; 0.000000ms
98919; 0.995000ms
98920; 0.000000ms
98921; 0.000000ms
98922; 0.970000ms
98923; 0.000000ms
98924; 0.000000ms
98925; 1.024000ms
98926; 0.000000ms
98927; 0.000000ms
98928; 0.998000ms
98929; 0.000000ms
98930; 0.000000ms
98931; 0.997000ms
98932; 0.000000ms
98933; 0.000000ms
98934; 0.000000ms
98935; 0.997000ms
98936; 0.000000ms
98937; 0.000000ms
98938; 0.998000ms
98939; 0.000000ms
98940; 0.000000ms
98941; 1.002000ms
98942; 0.000000ms
98943; 0.000000ms
98944; 0.992000ms
98945; 0.000000ms
98946; 0.000000ms
98947; 0.000000ms
98948; 0.999000ms
98949; 0.000000ms
98950; 0.000000ms
98951; 0.999000ms
98952; 0.000000ms
98953; 0.000000ms
98954; 0.994000ms
98955; 0.000000ms
98956; 0.000000ms
98957; 1.006000ms
98958; 0.000000ms
98959; 0.000000ms
98960; 0.989000ms
98961; 0.000000ms
98962; 0.000000ms
98963; 0.000000ms
98964; 0.997000ms
98965; 0.000000ms
98966; 0.000000ms
98967; 0.998000ms
98968; 0.000000ms
98969; 0.000000ms
98970; 0.997000ms
98971; 0.000000ms
98972; 0.000000ms
98973; 1.000000ms
98974; 0.000000ms
98975; 0.000000ms
98976; 0.000000ms
98977; 0.992000ms
98978; 0.000000ms
98979; 0.000000ms
98980; 1.001000ms
98981; 0.000000ms
98982; 0.000000ms
98983; 1.006000ms
98984; 0.000000ms
98985; 0.000000ms
98986; 0.988000ms
98987; 0.000000ms
98988; 0.000000ms
98989; 0.997000ms
98990; 0.000000ms
98991; 0.000000ms
98992; 0.000000ms
98993; 0.997000ms
98994; 0.000000ms
98995; 0.000000ms
98996; 0.998000ms
98997; 0.000000ms
98998; 0.000000ms
98999; 0.997000ms
99000; 0.000000ms
99001; 0.000000ms
99002; 0.995000ms
99003; 0.000000ms
99004; 0.000000ms
99005; 0.000000ms
99006; 1.000000ms
99007; 0.000000ms
99008; 0.000000ms
99009; 0.997000ms
99010; 0.000000ms
99011; 0.000000ms
99012; 0.998000ms
99013; 0.000000ms
99014; 0.000000ms
99015; 0.997000ms
99016; 0.000000ms
99017; 0.000000ms
99018; 0.000000ms
99019; 0.999000ms
99020; 0.000000ms
99021; 0.000000ms
99022; 0.995000ms
99023; 0.000000ms
99024; 0.000000ms
99025; 0.970000ms
99026; 0.000000ms
99027; 0.000000ms
99028; 1.025000ms
99029; 0.000000ms
99030; 0.000000ms
99031; 0.997000ms
99032; 0.000000ms
99033; 0.000000ms
99034; 0.997000ms
99035; 0.000000ms
99036; 0.000000ms
99037; 0.000000ms
99038; 1.002000ms
99039; 0.000000ms
99040; 0.000000ms
99041; 0.993000ms
99042; 0.000000ms
99043; 0.000000ms
99044; 1.001000ms
99045; 0.000000ms
99046; 0.000000ms
99047; 0.994000ms
99048; 0.000000ms
99049; 0.000000ms
99050; 0.000000ms
99051; 0.997000ms
99052; 0.000000ms
99053; 0.000000ms
99054; 0.998000ms
99055; 0.000000ms
99056; 0.000000ms
99057; 0.998000ms
99058; 0.000000ms
99059; 0.000000ms
99060; 0.996000ms
99061; 0.000000ms
99062; 0.000000ms
99063; 0.000000ms
99064; 1.002000ms
99065; 0.000000ms
99066; 0.000000ms
99067; 0.993000ms
99068; 0.000000ms
99069; 0.000000ms
99070; 1.000000ms
99071; 0.000000ms
99072; 0.000000ms
99073; 0.995000ms
99074; 0.000000ms
99075; 0.000000ms
99076; 0.000000ms
99077; 0.997000ms
99078; 0.000000ms
99079; 0.000000ms
99080; 0.995000ms
99081; 0.000000ms
99082; 0.000000ms
99083; 1.000000ms
99084; 0.000000ms
99085; 0.000000ms
99086; 1.001000ms
99087; 0.000000ms
99088; 0.000000ms
99089; 0.994000ms
99090; 0.000000ms
99091; 0.000000ms
99092; 0.993000ms
99093; 0.000000ms
99094; 0.000000ms
99095; 0.999000ms
99096; 0.000000ms
99097; 0.000000ms
99098; 0.000000ms
99099; 1.000000ms
99100; 0.000000ms
99101; 0.000000ms
99102; 0.971000ms
99103; 0.000000ms
99104; 0.000000ms
99105; 0.995000ms
99106; 0.000000ms
99107; 0.000000ms
99108; 1.025000ms
99109; 0.000000ms
99110; 0.000000ms
99111; 0.998000ms
99112; 0.000000ms
99113; 0.000000ms
99114; 0.998000ms
99115; 0.000000ms
99116; 0.000000ms
99117; 0.996000ms
99118; 0.000000ms
99119; 0.000000ms
99120; 0.000000ms
99121; 1.000000ms
99122; 0.000000ms
99123; 0.000000ms
99124; 0.996000ms
99125; 0.000000ms
99126; 0.000000ms
99127; 0.997000ms
99128; 0.000000ms
99129; 0.000000ms
99130; 0.996000ms
99131; 0.000000ms
99132; 0.000000ms
99133; 0.000000ms
99134; 0.998000ms
99135; 0.000000ms
99136; 0.972000ms
99137; 0.000000ms
99138; 0.000000ms
99139; 1.028000ms
99140; 0.000000ms
99141; 0.000000ms
99142; 0.000000ms
99143; 1.005000ms
99144; 0.000000ms
99145; 0.000000ms
99146; 0.987000ms
99147; 0.000000ms
99148; 0.000000ms
99149; 0.994000ms
99150; 0.000000ms
99151; 0.000000ms
99152; 0.971000ms
99153; 0.000000ms
99154; 0.000000ms
99155; 1.029000ms
99156; 0.000000ms
99157; 0.000000ms
99158; 0.000000ms
99159; 0.993000ms
99160; 0.000000ms
99161; 0.000000ms
99162; 0.997000ms
99163; 0.000000ms
99164; 0.000000ms
99165; 0.997000ms
99166; 0.000000ms
99167; 0.000000ms
99168; 0.998000ms
99169; 0.000000ms
99170; 0.000000ms
99171; 0.998000ms
99172; 0.000000ms
99173; 0.000000ms
99174; 0.000000ms
99175; 0.996000ms
99176; 0.000000ms
99177; 0.000000ms
99178; 0.998000ms
99179; 0.000000ms
99180; 0.000000ms
99181; 1.000000ms
99182; 0.000000ms
99183; 0.000000ms
99184; 0.967000ms
99185; 0.000000ms
99186; 0.000000ms
99187; 0.000000ms
99188; 1.025000ms
99189; 0.000000ms
99190; 0.971000ms
99191; 0.000000ms
99192; 0.000000ms
99193; 0.000000ms
99194; 0.000000ms
99195; 0.000000ms
99196; 0.000000ms
99197; 0.997000ms
99198; 0.000000ms
99199; 0.000000ms
99200; 0.969000ms
99201; 0.000000ms
99202; 0.000000ms
99203; 1.025000ms
99204; 0.000000ms
99205; 0.000000ms
99206; 0.995000ms
99207; 0.000000ms
99208; 0.000000ms
99209; 0.000000ms
99210; 1.000000ms
99211; 0.000000ms
99212; 0.000000ms
99213; 0.997000ms
99214; 0.000000ms
99215; 0.000000ms
99216; 0.970000ms
99217; 0.000000ms
99218; 0.000000ms
99219; 1.025000ms
99220; 0.000000ms
99221; 0.000000ms
99222; 1.000000ms
99223; 0.000000ms
99224; 0.000000ms
99225; 0.000000ms
99226; 0.995000ms
99227; 0.000000ms
99228; 0.000000ms
99229; 0.997000ms
99230; 0.000000ms
99231; 0.000000ms
99232; 0.997000ms
99233; 0.000000ms
99234; 0.000000ms
99235; 0.998000ms
99236; 0.000000ms
99237; 0.000000ms
99238; 0.000000ms
99239; 0.997000ms
99240; 0.000000ms
99241; 0.000000ms
99242; 0.980000ms
99243; 0.000000ms
99244; 0.000000ms
99245; 1.020000ms
99246; 0.000000ms
99247; 0.000000ms
99248; 0.997000ms
99249; 0.000000ms
99250; 0.000000ms
99251; 0.995000ms
99252; 0.000000ms
99253; 0.000000ms
99254; 1.001000ms
99255; 0.000000ms
99256; 0.000000ms
99257; 0.000000ms
99258; 0.991000ms
99259; 0.000000ms
99260; 0.000000ms
99261; 0.997000ms
99262; 0.000000ms
99263; 0.000000ms
99264; 0.999000ms
99265; 0.000000ms
99266; 0.000000ms
99267; 0.996000ms
99268; 0.000000ms
99269; 0.000000ms
99270; 0.000000ms
99271; 1.001000ms
99272; 0.000000ms
99273; 0.000000ms
99274; 0.994000ms
99275; 0.000000ms
99276; 0.000000ms
99277; 0.998000ms
99278; 0.000000ms
99279; 0.000000ms
99280; 0.990000ms
99281; 0.000000ms
99282; 0.000000ms
99283; 1.001000ms
99284; 0.000000ms
99285; 0.000000ms
99286; 0.000000ms
99287; 1.001000ms
99288; 0.000000ms
99289; 0.000000ms
99290; 0.997000ms
99291; 0.000000ms
99292; 0.000000ms
99293; 0.997000ms
99294; 0.000000ms
99295; 0.000000ms
99296; 0.970000ms
99297; 0.000000ms
99298; 0.000000ms
99299; 1.024000ms
99300; 0.000000ms
99301; 0.000000ms
99302; 0.000000ms
99303; 0.998000ms
99304; 0.000000ms
99305; 0.000000ms
99306; 0.969000ms
99307; 0.000000ms
99308; 0.000000ms
99309; 1.023000ms
99310; 0.000000ms
99311; 0.000000ms
99312; 1.000000ms
99313; 0.000000ms
99314; 0.000000ms
99315; 0.997000ms
99316; 0.000000ms
99317; 0.000000ms
99318; 0.000000ms
99319; 0.997000ms
99320; 0.000000ms
99321; 0.000000ms
99322; 1.004000ms
99323; 0.000000ms
99324; 0.000000ms
99325; 0.993000ms
99326; 0.000000ms
99327; 0.000000ms
99328; 0.996000ms
99329; 0.000000ms
99330; 0.000000ms
99331; 1.003000ms
99332; 0.000000ms
99333; 0.000000ms
99334; 0.000000ms
99335; 0.991000ms
99336; 0.000000ms
99337; 0.000000ms
99338; 0.998000ms
99339; 0.000000ms
99340; 1.003000ms
99341; 0.000000ms
99342; 0.000000ms
99343; 0.991000ms
99344; 0.000000ms
99345; 0.000000ms
99346; 0.970000ms
99347; 0.000000ms
99348; 0.000000ms
99349; 1.029000ms
99350; 0.000000ms
99351; 0.000000ms
99352; 0.994000ms
99353; 0.000000ms
99354; 0.000000ms
99355; 0.000000ms
99356; 1.002000ms
99357; 0.000000ms
99358; 0.000000ms
99359; 0.983000ms
99360; 0.000000ms
99361; 0.000000ms
99362; 1.006000ms
99363; 0.000000ms
99364; 0.000000ms
99365; 0.997000ms
99366; 0.000000ms
99367; 0.000000ms
99368; 1.002000ms
99369; 0.000000ms
99370; 0.000000ms
99371; 0.994000ms
99372; 0.000000ms
99373; 0.000000ms
99374; 0.997000ms
99375; 0.000000ms
99376; 0.000000ms
99377; 0.000000ms
99378; 0.998000ms
99379; 0.000000ms
99380; 0.000000ms
99381; 0.996000ms
99382; 0.000000ms
99383; 0.000000ms
99384; 0.995000ms
99385; 0.000000ms
99386; 0.000000ms
99387; 1.000000ms
99388; 0.000000ms
99389; 0.000000ms
99390; 0.997000ms
99391; 0.000000ms
99392; 0.000000ms
99393; 0.000000ms
99394; 0.998000ms
99395; 0.000000ms
99396; 0.000000ms
99397; 0.997000ms
99398; 0.000000ms
99399; 0.000000ms
99400; 1.001000ms
99401; 0.000000ms
99402; 0.000000ms
99403; 0.995000ms
99404; 0.000000ms
99405; 0.000000ms
99406; 0.999000ms
99407; 0.000000ms
99408; 0.000000ms
99409; 0.000000ms
99410; 0.999000ms
99411; 0.000000ms
99412; 0.000000ms
99413; 0.992000ms
99414; 0.000000ms
99415; 0.000000ms
99416; 0.999000ms
99417; 0.000000ms
99418; 0.000000ms
99419; 0.996000ms
99420; 0.000000ms
99421; 0.000000ms
99422; 0.998000ms
99423; 0.000000ms
99424; 0.000000ms
99425; 0.000000ms
99426; 0.999000ms
99427; 0.000000ms
99428; 0.000000ms
99429; 1.002000ms
99430; 0.000000ms
99431; 0.000000ms
99432; 0.990000ms
99433; 0.000000ms
99434; 0.000000ms
99435; 0.998000ms
99436; 0.000000ms
99437; 0.000000ms
99438; 0.000000ms
99439; 0.997000ms
99440; 0.000000ms
99441; 0.000000ms
99442; 0.998000ms
99443; 0.000000ms
99444; 0.000000ms
99445; 0.996000ms
99446; 0.000000ms
99447; 0.000000ms
99448; 1.000000ms
99449; 0.000000ms
99450; 0.000000ms
99451; 0.000000ms
99452; 0.998000ms
99453; 0.000000ms
99454; 0.000000ms
99455; 0.968000ms
99456; 0.000000ms
99457; 0.000000ms
99458; 1.025000ms
99459; 0.000000ms
99460; 0.000000ms
99461; 0.997000ms
99462; 0.000000ms
99463; 0.000000ms
99464; 0.997000ms
99465; 0.000000ms
99466; 0.000000ms
99467; 0.997000ms
99468; 0.000000ms
99469; 0.000000ms
99470; 0.997000ms
99471; 0.000000ms
99472; 0.000000ms
99473; 0.000000ms
99474; 0.999000ms
99475; 0.000000ms
99476; 0.000000ms
99477; 0.996000ms
99478; 0.000000ms
99479; 0.000000ms
99480; 1.003000ms
99481; 0.000000ms
99482; 0.000000ms
99483; 0.991000ms
99484; 0.000000ms
99485; 0.000000ms
99486; 0.000000ms
99487; 1.003000ms
99488; 0.000000ms
99489; 0.000000ms
99490; 0.997000ms
99491; 0.000000ms
99492; 0.000000ms
99493; 0.993000ms
99494; 0.000000ms
99495; 0.000000ms
99496; 0.997000ms
99497; 0.000000ms
99498; 0.000000ms
99499; 0.000000ms
99500; 0.999000ms
99501; 0.000000ms
99502; 0.000000ms
99503; 0.996000ms
99504; 0.000000ms
99505; 0.000000ms
99506; 0.997000ms
99507; 0.000000ms
99508; 0.000000ms
99509; 0.970000ms
99510; 0.000000ms
99511; 0.000000ms
99512; 0.000000ms
99513; 0.997000ms
99514; 0.000000ms
99515; 0.000000ms
99516; 1.025000ms
99517; 0.000000ms
99518; 0.000000ms
99519; 0.970000ms
99520; 0.000000ms
99521; 0.000000ms
99522; 0.997000ms
99523; 0.000000ms
99524; 0.000000ms
99525; 0.000000ms
99526; 0.997000ms
99527; 0.000000ms
99528; 0.000000ms
99529; 0.998000ms
99530; 0.000000ms
99531; 0.000000ms
99532; 0.997000ms
99533; 0.000000ms
99534; 0.000000ms
99535; 0.997000ms
99536; 0.000000ms
99537; 0.000000ms
99538; 0.000000ms
99539; 1.025000ms
99540; 0.000000ms
99541; 0.000000ms
99542; 0.997000ms
99543; 0.000000ms
99544; 0.000000ms
99545; 0.998000ms
99546; 0.000000ms
99547; 0.000000ms
99548; 0.000000ms
99549; 1.002000ms
99550; 0.000000ms
99551; 0.000000ms
99552; 0.993000ms
99553; 0.000000ms
99554; 0.000000ms
99555; 1.000000ms
99556; 0.000000ms
99557; 0.000000ms
99558; 0.995000ms
99559; 0.000000ms
99560; 0.000000ms
99561; 0.000000ms
99562; 1.001000ms
99563; 0.000000ms
99564; 0.000000ms
99565; 1.000000ms
99566; 0.000000ms
99567; 0.000000ms
99568; 0.962000ms
99569; 0.000000ms
99570; 0.000000ms
99571; 1.026000ms
99572; 0.000000ms
99573; 0.000000ms
99574; 0.997000ms
99575; 0.000000ms
99576; 0.000000ms
99577; 0.000000ms
99578; 0.970000ms
99579; 0.000000ms
99580; 0.000000ms
99581; 1.026000ms
99582; 0.000000ms
99583; 0.000000ms
99584; 0.996000ms
99585; 0.000000ms
99586; 0.000000ms
99587; 0.997000ms
99588; 0.000000ms
99589; 0.000000ms
99590; 0.000000ms
99591; 0.995000ms
99592; 0.000000ms
99593; 0.000000ms
99594; 1.001000ms
99595; 0.000000ms
99596; 0.000000ms
99597; 0.997000ms
99598; 0.000000ms
99599; 0.000000ms
99600; 0.000000ms
99601; 1.001000ms
99602; 0.000000ms
99603; 0.000000ms
99604; 0.993000ms
99605; 0.000000ms
99606; 0.000000ms
99607; 0.997000ms
99608; 0.000000ms
99609; 0.000000ms
99610; 0.997000ms
99611; 0.000000ms
99612; 0.000000ms
99613; 0.000000ms
99614; 0.998000ms
99615; 0.000000ms
99616; 0.000000ms
99617; 0.997000ms
99618; 0.000000ms
99619; 0.000000ms
99620; 1.005000ms
99621; 0.000000ms
99622; 0.000000ms
99623; 0.990000ms
99624; 0.000000ms
99625; 0.000000ms
99626; 0.000000ms
99627; 0.998000ms
99628; 0.000000ms
99629; 0.000000ms
99630; 0.997000ms
99631; 0.000000ms
99632; 0.000000ms
99633; 0.999000ms
99634; 0.000000ms
99635; 0.000000ms
99636; 0.996000ms
99637; 0.000000ms
99638; 0.000000ms
99639; 0.000000ms
99640; 0.997000ms
99641; 0.000000ms
99642; 0.000000ms
99643; 0.998000ms
99644; 0.000000ms
99645; 0.000000ms
99646; 0.996000ms
99647; 0.000000ms
99648; 0.000000ms
99649; 0.971000ms
99650; 0.000000ms
99651; 0.000000ms
99652; 0.996000ms
99653; 0.000000ms
99654; 0.000000ms
99655; 0.997000ms
99656; 0.000000ms
99657; 0.000000ms
99658; 0.000000ms
99659; 0.998000ms
99660; 0.000000ms
99661; 0.000000ms
99662; 0.997000ms
99663; 0.000000ms
99664; 0.000000ms
99665; 1.026000ms
99666; 0.000000ms
99667; 0.000000ms
99668; 0.997000ms
99669; 0.000000ms
99670; 0.000000ms
99671; 0.969000ms
99672; 0.000000ms
99673; 0.000000ms
99674; 0.998000ms
99675; 0.000000ms
99676; 0.000000ms
99677; 0.996000ms
99678; 0.000000ms
99679; 0.000000ms
99680; 0.000000ms
99681; 0.998000ms
99682; 0.000000ms
99683; 0.000000ms
99684; 0.998000ms
99685; 0.000000ms
99686; 0.000000ms
99687; 1.026000ms
99688; 0.000000ms
99689; 0.000000ms
99690; 0.996000ms
99691; 0.000000ms
99692; 0.000000ms
99693; 0.999000ms
99694; 0.000000ms
99695; 0.000000ms
99696; 0.000000ms
99697; 0.997000ms
99698; 0.000000ms
99699; 0.000000ms
99700; 0.996000ms
99701; 0.000000ms
99702; 0.000000ms
99703; 0.997000ms
99704; 0.000000ms
99705; 0.000000ms
99706; 0.000000ms
99707; 0.997000ms
99708; 0.000000ms
99709; 0.000000ms
99710; 1.000000ms
99711; 0.000000ms
99712; 0.000000ms
99713; 0.995000ms
99714; 0.000000ms
99715; 0.000000ms
99716; 0.998000ms
99717; 0.000000ms
99718; 0.000000ms
99719; 0.000000ms
99720; 1.000000ms
99721; 0.000000ms
99722; 0.000000ms
99723; 0.995000ms
99724; 0.000000ms
99725; 0.000000ms
99726; 0.969000ms
99727; 0.000000ms
99728; 0.000000ms
99729; 1.025000ms
99730; 0.000000ms
99731; 0.000000ms
99732; 0.000000ms
99733; 0.997000ms
99734; 0.000000ms
99735; 0.000000ms
99736; 1.000000ms
99737; 0.000000ms
99738; 0.000000ms
99739; 0.997000ms
99740; 0.000000ms
99741; 0.000000ms
99742; 0.995000ms
99743; 0.000000ms
99744; 0.000000ms
99745; 0.000000ms
99746; 0.998000ms
99747; 0.000000ms
99748; 0.000000ms
99749; 0.997000ms
99750; 0.000000ms
99751; 0.000000ms
99752; 0.998000ms
99753; 0.000000ms
99754; 0.000000ms
99755; 0.996000ms
99756; 0.000000ms
99757; 0.000000ms
99758; 0.000000ms
99759; 0.998000ms
99760; 0.000000ms
99761; 0.000000ms
99762; 1.000000ms
99763; 0.000000ms
99764; 0.000000ms
99765; 0.995000ms
99766; 0.000000ms
99767; 0.000000ms
99768; 0.997000ms
99769; 0.000000ms
99770; 0.000000ms
99771; 0.000000ms
99772; 0.997000ms
99773; 0.000000ms
99774; 0.000000ms
99775; 0.998000ms
99776; 0.000000ms
99777; 0.000000ms
99778; 0.969000ms
99779; 0.000000ms
99780; 0.000000ms
99781; 0.998000ms
99782; 0.000000ms
99783; 0.000000ms
99784; 0.997000ms
99785; 0.000000ms
99786; 0.000000ms
99787; 0.997000ms
99788; 0.000000ms
99789; 0.000000ms
99790; 0.000000ms
99791; 0.997000ms
99792; 0.000000ms
99793; 0.000000ms
99794; 0.998000ms
99795; 0.000000ms
99796; 0.000000ms
99797; 1.022000ms
99798; 0.000000ms
99799; 0.000000ms
99800; 1.000000ms
99801; 0.000000ms
99802; 0.000000ms
99803; 0.000000ms
99804; 0.998000ms
99805; 0.000000ms
99806; 0.000000ms
99807; 1.002000ms
99808; 0.000000ms
99809; 0.000000ms
99810; 0.975000ms
99811; 0.000000ms
99812; 0.000000ms
99813; 1.015000ms
99814; 0.000000ms
99815; 0.000000ms
99816; 0.997000ms
99817; 0.000000ms
99818; 0.000000ms
99819; 0.997000ms
99820; 0.000000ms
99821; 0.000000ms
99822; 0.000000ms
99823; 0.998000ms
99824; 0.000000ms
99825; 0.000000ms
99826; 0.970000ms
99827; 0.000000ms
99828; 0.000000ms
99829; 1.024000ms
99830; 0.000000ms
99831; 0.000000ms
99832; 0.969000ms
99833; 0.000000ms
99834; 0.999000ms
99835; 0.000000ms
99836; 0.000000ms
99837; 0.000000ms
99838; 0.997000ms
99839; 0.000000ms
99840; 0.000000ms
99841; 0.997000ms
99842; 0.000000ms
99843; 0.000000ms
99844; 0.997000ms
99845; 0.000000ms
99846; 0.000000ms
99847; 0.998000ms
99848; 0.000000ms
99849; 0.000000ms
99850; 0.997000ms
99851; 0.000000ms
99852; 0.000000ms
99853; 0.000000ms
99854; 0.997000ms
99855; 0.000000ms
99856; 0.000000ms
99857; 0.998000ms
99858; 0.000000ms
99859; 0.000000ms
99860; 0.998000ms
99861; 0.000000ms
99862; 0.000000ms
99863; 0.997000ms
99864; 0.000000ms
99865; 0.000000ms
99866; 0.000000ms
99867; 1.024000ms
99868; 0.000000ms
99869; 0.000000ms
99870; 0.970000ms
99871; 0.000000ms
99872; 0.000000ms
99873; 1.025000ms
99874; 0.000000ms
99875; 0.000000ms
99876; 0.997000ms
99877; 0.000000ms
99878; 0.000000ms
99879; 0.000000ms
99880; 0.998000ms
99881; 0.000000ms
99882; 0.000000ms
99883; 0.996000ms
99884; 0.000000ms
